1	1188	22.7420088839	-96.0608733402
2	1794	6.29206653633	-96.2584721016
3	286	5.46838282802	-96.0602613554
4	314	5.59196903349	-96.1566480107
5	35	8.08524029135	-95.6769770538
6	398	16.3052525686	-96.1765033361
7	442	4.7619268567	-96.1445604319
8	468	6.84160882698	-95.8020772502
9	534	7.20592916041	-95.797624426
10	3763	5.15419334925	-96.5343401484
